freq_hz,level_db
55.689,-17.01
56.644,-16.89
57.616,-16.65
59.274,-16.4
59.611,-16.28
61.674,-16.04
63.809,-15.55
65.273,-15.12
66.771,-14.82
67.916,-14.7
68.691,-14.45
70.667,-14.21
71.069,-14.09
71.473,-14.09
73.113,-13.72
74.368,-13.6
76.074,-13.23
77.379,-13.11
81.432,-12.38
81.895,-12.38
82.36,-12.26
82.829,-12.26
84.25,-12.01
84.729,-12.01
86.183,-11.77
86.673,-11.77
87.166,-11.65
87.662,-11.65
89.166,-11.4
90.697,-11.28
91.212,-11.16
91.731,-11.16
92.253,-11.04
92.778,-11.04
101.59,-9.76
102.168,-9.76
103.333,-9.51
106.306,-9.09
106.91,-9.09
109.363,-8.72
109.985,-8.72
116.403,-7.93
118.401,-7.62
121.806,-7.26
124.601,-6.83
125.31,-6.83
128.914,-6.4
138.778,-5.18
141.159,-5.06
148.551,-4.33
149.396,-4.33
152.824,-3.96
155.446,-3.84
157.22,-3.6
161.742,-3.35
163.587,-3.11
173.133,-2.62
176.104,-2.38
195.031,-1.59
207.585,-1.34
209.953,-1.22
213.556,-1.22
215.992,-1.1
219.699,-1.1
222.205,-0.98
228.596,-0.98
232.519,-0.85
240.567,-0.85
243.311,-0.73
260.447,-0.73
264.916,-0.61
323.084,-0.61
328.628,-0.73
372.298,-0.73
374.416,-0.67
376.545,-0.73
483.272,-0.73
491.565,-0.61
502.844,-0.67
538.257,-0.49
569.666,-0.49
616.741,-0.24
630.892,-0.3
656.442,-0.12
683.027,-0.12
690.819,0
726.995,0
796.05,0.24
833,0.24
896.736,0.49
943.696,0.49
954.461,0.61
1004.444,0.61
1010.157,0.67
1021.68,0.61
1039.212,0.73
1099.853,0.73
1112.399,0.85
1125.089,0.79
1131.488,0.85
1137.923,0.79
1144.395,0.85
1190.741,0.85
1211.174,0.98
1303.846,0.98
1318.719,1.1
1731.326,1.1
1761.035,0.98
1863.797,0.98
1874.397,0.91
1885.058,0.98
1895.779,0.91
1950.307,0.98
1983.774,0.85
2040.833,0.85
2075.853,0.98
2488.939,0.98
2517.332,0.91
2531.649,0.98
2619.279,0.98
2725.356,1.22
2756.445,1.22
2787.889,1.34
2851.856,1.34
2884.388,1.46
2933.884,1.46
3194.396,2.07
3230.835,2.07
3400.027,2.44
3517.715,2.56
3722.984,2.93
3895.791,3.05
3940.231,3.17
4030.639,3.17
4076.618,3.29
4146.572,3.29
4193.873,3.41
4339.04,3.41
4388.537,3.54
4489.231,3.54
4540.441,3.66
4671.038,3.66
4724.322,3.78
4887.849,3.78
5028.438,3.9
5291.765,3.9
5382.57,4.02
5729.059,4.02
5794.413,4.15
6132.534,4.15
6202.49,4.27
6273.244,4.21
6527.3,4.39
7026.73,4.51
7147.307,4.63
8005.777,4.63
8143.154,4.51
8282.889,4.51
8377.375,4.39
8618.332,4.39
8667.349,4.33
8967.36,4.39
9121.237,4.51
9819.14,4.51
10333.345,4.15
10451.221,4.15
10570.442,4.02
10751.828,4.02
10874.478,3.9
11061.081,3.9
11314.876,3.78
11975.133,3.78
12530.973,4.09
12602.243,4.21
12673.918,4.21
12746.001,4.33
13038.456,4.51
13489.768,4.63
13799.289,4.33
14358.137,3.23
14771.118,2.74
15369.323,2.2
15633.056,1.83
15721.97,1.83
16174.178,1.16
16358.683,0.73
16545.292,0.43
16924.921,-0.73
17021.182,-1.16
17117.99,-1.71
17510.759,-3.6
17610.352,-4.15
17811.239,-4.94
18014.419,-5.49
