freq_hz,level_db
40.195,-18.13
41.112,-17.94
41.345,-17.82
41.579,-17.82
42.769,-17.39
43.993,-16.78
44.997,-16.47
45.508,-16.23
45.766,-16.23
46.81,-15.86
48.15,-15.61
48.423,-15.49
49.25,-15.37
50.09,-15.12
57.356,-13.96
58.007,-13.96
60.005,-13.71
61.375,-13.71
62.071,-13.59
64.938,-13.47
65.675,-13.35
66.421,-13.35
67.175,-13.22
67.937,-13.22
71.882,-12.86
76.055,-12.3
76.485,-12.3
79.12,-11.94
79.567,-11.81
80.018,-11.81
82.308,-11.45
82.774,-11.45
83.713,-11.2
85.143,-11.08
86.109,-10.83
87.579,-10.71
90.086,-10.22
90.596,-10.22
92.664,-9.85
93.189,-9.85
94.246,-9.61
94.78,-9.61
96.398,-9.36
116.789,-7.77
117.45,-7.65
118.115,-7.65
121.495,-7.28
122.183,-7.28
127.826,-6.79
139.118,-6.24
142.294,-6.24
143.099,-6.12
147.195,-6.12
148.866,-5.99
153.126,-5.99
154.864,-5.87
159.296,-5.87
161.105,-5.75
165.715,-5.75
167.596,-5.63
171.423,-5.63
173.369,-5.5
176.329,-5.5
178.33,-5.38
181.375,-5.38
183.434,-5.26
187.622,-5.26
189.752,-5.13
195.183,-5.13
197.398,-5.01
201.905,-5.01
204.197,-4.89
208.859,-4.89
211.23,-4.77
217.275,-4.77
219.741,-4.64
226.03,-4.64
228.596,-4.52
239.153,-4.52
240.507,-4.4
254.47,-4.4
257.359,-4.28
276.95,-4.28
280.094,-4.15
306.563,-4.15
310.043,-4.03
339.342,-4.03
343.194,-3.91
369.319,-3.91
371.409,-3.79
392.973,-3.79
397.434,-3.66
413.449,-3.66
418.142,-3.54
495.282,-3.54
506.59,-3.42
985.99,-3.42
1002.826,-3.36
1025.721,-3.05
1300.082,-3.05
1322.28,-3.17
1430.992,-3.17
1447.236,-3.3
1488.655,-3.24
1531.26,-3.42
1566.221,-3.42
1583.999,-3.54
1620.163,-3.54
1638.554,-3.66
1714.228,-3.66
1723.93,-3.73
1733.687,-3.66
1855.164,-3.66
1865.664,-3.73
1973.982,-3.66
1985.154,-3.73
2197.413,-3.79
2222.356,-3.66
2298.897,-3.66
2324.993,-3.54
2544.704,-3.54
2573.589,-3.42
2647.245,-3.42
2677.294,-3.3
2723.009,-3.3
2753.918,-3.17
2785.178,-3.17
2963.56,-2.68
3189.161,-1.89
3431.936,-1.27
3490.536,-1.03
3510.291,-1.03
3550.137,-0.78
3570.229,-0.78
3777.512,0.2
3951.971,0.81
4134.486,1.12
4276.884,1.12
4301.089,0.99
4374.53,0.99
4424.186,0.87
4474.405,0.87
4602.462,0.56
5181.563,-0.42
5270.038,-0.66
5299.864,-0.66
5360.023,-0.91
5390.358,-0.91
5482.398,-1.15
5800.7,-2.13
6000.484,-2.62
6034.444,-2.62
6102.942,-2.87
6137.482,-2.87
6207.149,-3.11
6242.278,-3.11
6277.607,-3.24
6313.135,-3.24
6348.865,-3.36
6384.796,-3.36
6420.932,-3.48
6604.698,-3.79
6832.173,-3.91
6948.831,-3.85
7269.752,-3.42
7956.742,-2.32
8907.481,-3.42
9424.639,-4.52
9585.563,-4.64
9859.901,-4.64
9915.703,-4.71
11038.045,-4.64
11100.515,-4.77
11226.519,-4.83
11678.901,-5.32
13074.394,-7.65
13222.803,-7.77
13833.478,-8.93
13911.769,-9.18
14069.683,-9.42
14802.775,-11.57
14886.552,-11.94
15140.739,-12.79
15574.064,-14.57
17336.866,-21.68
17533.659,-22.23
17732.685,-22.9
