freq_hz,level_db
40.356,-11.62
41.282,-11.37
42.229,-11.25
43.198,-11
44.19,-10.88
45.204,-10.64
47.034,-10.39
49.779,-9.9
51.211,-9.77
55.442,-9.22
56.075,-9.22
56.715,-9.1
57.688,-9.1
58.346,-8.98
61.75,-8.73
62.81,-8.73
63.527,-8.61
64.984,-8.61
66.099,-8.48
68.001,-8.48
68.776,-8.36
70.754,-8.36
71.562,-8.24
73.62,-8.24
74.46,-8.11
78.805,-7.99
79.704,-7.87
81.071,-7.87
81.996,-7.75
86.781,-7.5
88.27,-7.5
89.277,-7.38
91.325,-7.38
92.367,-7.25
94.486,-7.25
95.564,-7.13
98.872,-7.13
100,-7.01
103.461,-7.01
105.237,-6.89
110.121,-6.89
111.378,-6.76
117.21,-6.76
118.547,-6.64
124.755,-6.64
126.178,-6.52
130.546,-6.52
132.786,-6.39
138.164,-6.39
140.535,-6.27
207.842,-6.27
213.82,-6.15
221.222,-6.15
225.018,-6.02
240.865,-6.02
244.998,-5.9
271.33,-5.9
275.986,-5.78
338.498,-5.78
344.307,-5.66
377.012,-5.66
381.312,-5.53
410.488,-5.53
417.532,-5.41
475.707,-5.41
483.87,-5.29
551.289,-5.29
560.749,-5.16
628.101,-5.16
635.266,-5.04
660.993,-5.04
668.533,-4.92
723.779,-4.92
736.199,-4.8
797.036,-4.8
806.128,-4.67
848.343,-4.67
862.9,-4.55
892.769,-4.55
918.447,-4.43
966.544,-4.43
977.57,-4.3
1205.815,-4.3
1233.483,-4.18
1470.577,-4.18
1495.811,-4.06
1733.47,-4.06
1753.244,-3.93
1813.931,-3.93
1845.057,-3.81
1898.126,-3.81
1919.779,-3.69
1974.997,-3.69
1997.527,-3.57
2043.36,-3.57
2066.669,-3.44
2114.088,-3.44
2150.366,-3.32
2187.265,-3.32
2212.216,-3.2
2262.975,-3.2
2288.79,-3.07
2328.065,-3.07
2354.622,-2.95
2395.027,-2.95
2422.348,-2.83
2463.914,-2.83
2492.021,-2.7
2807.216,-2.21
2839.239,-2.09
3022.008,-1.84
3056.481,-1.72
3271.737,-1.35
3664.708,-0.49
4081.666,0.12
4199.066,0.12
4271.121,0.25
4866.224,0.25
4921.735,0.12
5034.663,0.12
5208.933,-0.12
5268.353,-0.12
6352.661,-1.35
6723.358,-1.6
6838.729,-1.6
6916.74,-1.72
7196.857,-1.72
7278.954,-1.84
8153.237,-1.84
8246.244,-1.72
8826.994,-1.72
8877.197,-1.66
8927.686,-1.72
9665.441,-1.72
9775.698,-1.84
10229.448,-1.84
10346.139,-1.97
13816.374,-1.97
13973.983,-2.09
14213.772,-2.09
15043.189,-2.4
15301.326,-2.7
15475.874,-3.26
15563.893,-4
15830.965,-4.98
15921.004,-5.47
