freq_hz,level_db
58.193,6.67
60.22,6.65
63.665,7.42
64.488,7.33
65.602,7.4
66.449,7.33
70.251,8.05
71.159,7.95
72.388,8.02
73.323,7.9
77.851,8.6
78.857,8.51
79.535,8.58
80.908,8.51
85.537,9.28
87.014,9.2
87.762,9.3
89.278,9.2
94.791,9.86
95.606,9.78
98.092,9.86
105.948,10.48
107.317,10.55
108.24,10.46
115.416,11.08
116.908,10.94
118.419,11.01
119.949,10.94
128.451,11.47
129.555,11.35
132.357,11.45
133.495,11.35
142.957,11.88
144.186,11.78
147.936,11.78
159.783,12.12
164.643,12.12
165.349,11.95
180.898,12.22
205.682,12.22
222.154,12.02
227.933,12.02
229.892,12.14
247.242,11.71
248.303,11.78
253.673,11.73
255.854,11.81
273.989,11.28
276.344,11.4
282.321,11.35
284.748,11.45
304.93,10.87
307.552,10.94
311.526,10.87
315.552,10.94
336.474,10.29
339.367,10.36
349.688,10.36
369.695,9.61
385.861,9.64
404.462,8.8
420.345,8.8
440.608,7.95
459.875,7.95
482.043,7.13
503.121,7.18
529.636,6.41
552.796,6.46
581.929,5.69
604.782,5.73
642.127,4.92
656.016,4.84
661.656,4.92
705.526,4.27
733.232,4.29
771.874,3.49
788.57,3.52
844.462,2.75
859.043,2.8
870.144,2.72
881.388,2.8
935.814,2.12
943.859,2.19
964.275,2.12
972.564,1.04
980.925,0.89
1023.819,0.92
1037.049,1.64
1045.964,1.76
1068.588,1.71
1077.774,1.81
