freq_hz,level_db
50,-4.5
63,-3.0
80,-1.9
100,-1.2
125,-1.0
160,-0.9
200,-1.0
250,-1.2
315,-1.3
400,-1.2
500,-1.0
630,-0.8
800,-0.5
1000,-0.1
1250,0.0
1600,0.0
2000,0.0
2500,0.2
3150,0.4
4000,1.2
4500,1.6
5000,-0.2
5600,0.6
6300,-1.0
7000,0.4
8000,-1.4
9000,0.2
10000,-1.4
11000,0.4
12000,0.7
13000,0.7
14000,-0.8
15000,-3.2
16000,-6.0
17000,-9.5
18000,-11.5
19000,-14.0
20000,-12.5
